-0.387760,3.223742,4.445016,0.196492,-2.041340,1.091635,5.043156,3.751198
-8.108338,-1.837225,-9.244878,-6.855385,5.664854,-9.431233,-48.665891,-9.229961
1.464778,2.071399,-0.087217,-0.483940,2.126974,-0.443243,11.740314,4.092475
1.029483,-4.101155,-6.005009,1.409824,2.183987,-0.444756,-4.087599,-2.723552
3.317023,-1.211210,9.174346,4.260939,-7.472201,7.730069,17.609975,-1.587012
